Company Name,NAIC Company Code,Insurance Product Name,Sub Type Of Insurance,Filing Type,Filing Status,SERFF Tracking Number,Page Number,serf_num,state,page_url,form,auth_url,form_name,submission_date,flesch_reading_ease
Liberty Bankers Life Insurance Company,68543.0,LBL Accident Product,H02I.000 Health - Accident Only,Form,Closed - Filed,LBLI-132323532,44,132323532,SD,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=132323532,True,https://filingaccess.serff.com/sfa/home/SD,[],,[]
Liberty Bankers Life Insurance Company,68543.0,LBL Critical Illness Product,H07I.001 Critical Illness,Form,Closed - Filed,LBLI-132323512,44,132323512,SD,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=132323512,True,https://filingaccess.serff.com/sfa/home/SD,[],,[]
Liberty Bankers Life Insurance Company,68543.0,Liberty Bankers,H21.000 Health - Other,Form,Closed - Approved,CSGA-131601307,44,131601307,SD,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=131601307,True,https://filingaccess.serff.com/sfa/home/SD,[],,[]
Liberty Bankers Life Insurance Company,68543.0,Liberty Bankers Life,H14I.000 Health - Hospital Indemnity,Form/Rate,Closed - Approved,CSGA-133628122,44,133628122,SD,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=133628122,True,https://filingaccess.serff.com/sfa/home/SD,[],,[]
Liberty Insurance Underwriters Inc.,19917.0,Accident & Health – All Lines,H21.000 Health - Other,Form,Closed - Approved,PERR-129409928,44,129409928,SD,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=129409928,True,https://filingaccess.serff.com/sfa/home/SD,[],,[]
Liberty Insurance Underwriters Inc.,19917.0,Accidental Death and Dismemberment,H03G.000 Health - Accidental Death & Dismemberment,Form,Closed - Approved,CLTR-131897309,44,131897309,SD,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=131897309,True,https://filingaccess.serff.com/sfa/home/SD,[],,[]
Liberty Insurance Underwriters Inc.,19917.0,BACC Student Application,H04.000 Health - Blanket Accident/Sickness,Form,Closed - Approved,PERR-129551694,44,129551694,SD,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=129551694,True,https://filingaccess.serff.com/sfa/home/SD,[],,[]
Liberty Insurance Underwriters Inc.,19917.0,Blanket Accident Insurance Policy,H04.000 Health - Blanket Accident/Sickness,Form,Closed - Approved,LMUG-129840744,44,129840744,SD,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=129840744,True,https://filingaccess.serff.com/sfa/home/SD,[],,[]
Liberty Insurance Underwriters Inc.,19917.0,Excess Stop Loss,H12.004 Self-Funded Health Plan,Form,Closed - Approved,LINU-132158797,44,132158797,SD,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=132158797,True,https://filingaccess.serff.com/sfa/home/SD,[],,[]
Liberty Insurance Underwriters Inc.,19917.0,Group Accident Insurance,H02G.000 Health - Accident Only,Form,Closed - Approved,MMTA-131592268,44,131592268,SD,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=131592268,True,https://filingaccess.serff.com/sfa/home/SD,[],,[]
Liberty Insurance Underwriters Inc.,19917.0,Group AME Rider,H03G.000 Health - Accidental Death & Dismemberment,Form,Closed - Approved,CLTR-132756130,44,132756130,SD,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=132756130,True,https://filingaccess.serff.com/sfa/home/SD,[],,[]
Liberty Insurance Underwriters Inc.,19917.0,Group Critical Illness Insurance,H07G.001 Critical Illness,Form,Closed - Approved,MMTA-131647141,44,131647141,SD,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=131647141,True,https://filingaccess.serff.com/sfa/home/SD,[],,[]
Liberty Insurance Underwriters Inc.,19917.0,Group Critical Illness Insurance,H07G.001 Critical Illness,Form,Closed - Approved,MMTA-131859705,44,131859705,SD,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=131859705,True,https://filingaccess.serff.com/sfa/home/SD,[],,[]
Liberty Insurance Underwriters Inc.,19917.0,Group Critical Illness Insurance,H07G.001 Critical Illness,Form,Closed - Approved,MMTA-131994863,44,131994863,SD,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=131994863,True,https://filingaccess.serff.com/sfa/home/SD,[],,[]
Liberty Insurance Underwriters Inc.,19917.0,Group Hospital Indemnity Insurance,H14G.000 Health - Hospital Indemnity,Form,Closed - Approved,MMTA-131739181,44,131739181,SD,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=131739181,True,https://filingaccess.serff.com/sfa/home/SD,[],,[]
Liberty Insurance Underwriters Inc.,19917.0,Group Master Application,H21.000 Health - Other,Form,Closed - Approved,LBPM-132412511,44,132412511,SD,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=132412511,True,https://filingaccess.serff.com/sfa/home/SD,[],,[]
Liberty Insurance Underwriters Inc.,19917.0,ICI,H07I.001 Critical Illness,Form/Rate,Closed - Approved,PLIS-129562966,44,129562966,SD,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=129562966,True,https://filingaccess.serff.com/sfa/home/SD,[],,[]
Liberty Insurance Underwriters Inc.,19917.0,ICI LIUI 2.0,H07I.001 Critical Illness,Form/Rate,Closed - Approved,LBPM-131421756,44,131421756,SD,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=131421756,True,https://filingaccess.serff.com/sfa/home/SD,[],,[]
Liberty Insurance Underwriters Inc.,19917.0,Individual Accident Death & Dismemberment,H03I.000 Health - Accidental Death & Dismemberment,Form/Rate,Closed - Approved,PERR-129690913,44,129690913,SD,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=129690913,True,https://filingaccess.serff.com/sfa/home/SD,[],,[]
Liberty Insurance Underwriters Inc.,19917.0,LIU ESL 2018 Refile,H12.004 Self-Funded Health Plan,Form,Closed - Approved,LINU-131848301,44,131848301,SD,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=131848301,True,https://filingaccess.serff.com/sfa/home/SD,[],,[]
Liberty Insurance Underwriters Inc.,19917.0,"LIU Stop Loss - Policy,app,endorsements",H12.004 Self-Funded Health Plan,Form,Closed - Approved,LINU-131160779,44,131160779,SD,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=131160779,True,https://filingaccess.serff.com/sfa/home/SD,[],,[]
Liberty Insurance Underwriters Inc.,19917.0,"LIU Stop Loss - Policy,app,endorsements",H12.004 Self-Funded Health Plan,Form,Closed - Approved,LINU-130931083,44,130931083,SD,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=130931083,True,https://filingaccess.serff.com/sfa/home/SD,[],,[]
Liberty Insurance Underwriters Inc.,19917.0,PACC LIUI,H02I.000 Health - Accident Only,Form/Rate,Closed - Approved,LBPM-131402619,44,131402619,SD,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=131402619,True,https://filingaccess.serff.com/sfa/home/SD,[],,[]
Liberty Insurance Underwriters Inc.,19917.0,Stop Loss 2022 DOV Update,H12.004 Self-Funded Health Plan,Form,Closed - Filed,MRTN-133519938,44,133519938,SD,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=133519938,True,https://filingaccess.serff.com/sfa/home/SD,[],,[]
Liberty Insurance Underwriters Inc.,19917.0,Stop Loss 2024 Form & DOV Update,H12.004 Self-Funded Health Plan,Form,Closed - Approved,MRTN-134198479,44,134198479,SD,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=134198479,True,https://filingaccess.serff.com/sfa/home/SD,[],,[]
Liberty Insurance Underwriters Inc.,19917.0,Stop Loss Form Update,H12.004 Self-Funded Health Plan,Form,Closed - Approved,LINU-132957034,44,132957034,SD,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=132957034,True,https://filingaccess.serff.com/sfa/home/SD,[],,[]
Liberty Insurance Underwriters Inc.,19917.0,Stop Loss Form Update,H12.004 Self-Funded Health Plan,Form,Closed - Approved,LINU-132100271,44,132100271,SD,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=132100271,True,https://filingaccess.serff.com/sfa/home/SD,[],,[]
"Liberty Insurance Underwriters, Inc.",19917.0,Blanket Accident Insurance Policy,H04.000 Health - Blanket Accident/Sickness,Form,Closed - Approved,PERR-129324946,44,129324946,SD,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=129324946,True,https://filingaccess.serff.com/sfa/home/SD,[],,[]
"Liberty Insurance Underwriters, Inc.",19917.0,Group Accidental Death and Dismemberment,H03G.000 Health - Accidental Death & Dismemberment,Form,Closed - Approved,PERR-129044483,44,129044483,SD,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=129044483,True,https://filingaccess.serff.com/sfa/home/SD,[],,[]
Liberty Life Assurance Company of Boston,65315.0,ADOP/ADOC filing,H11G.005 Combined Short Term and Long Term,Form,Closed - Approved,LMGM-127175082,44,127175082,SD,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=127175082,True,https://filingaccess.serff.com/sfa/home/SD,[],,[]
Liberty Life Assurance Company of Boston,65315.0,Group Accident Program,H02G.000 Health - Accident Only,Form,Closed - Approved,LMGM-130305970,44,130305970,SD,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=130305970,True,https://filingaccess.serff.com/sfa/home/SD,[],,[]
Liberty Life Assurance Company of Boston,65315.0,Group Critical Illness Conversion Rider,H07G.001 Critical Illness,Form,Closed - Approved,LMGM-131214727,44,131214727,SD,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=131214727,True,https://filingaccess.serff.com/sfa/home/SD,[],,[]
Liberty Life Assurance Company of Boston,65315.0,Group Critical Illness Issue Age,H07G.001 Critical Illness,Form,Closed - Approved,LMGM-131199852,44,131199852,SD,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=131199852,True,https://filingaccess.serff.com/sfa/home/SD,[],,[]
Liberty Life Assurance Company of Boston,65315.0,Group Critical Illness Program,H07G.001 Critical Illness,Form,Closed - Approved,LMGM-130485451,44,130485451,SD,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=130485451,True,https://filingaccess.serff.com/sfa/home/SD,[],,[]
Liberty Life Assurance Company of Boston,65315.0,Group Critical Illness Program,H07G.001 Critical Illness,Form,Closed - Disapproved,LMGM-130299874,44,130299874,SD,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=130299874,True,https://filingaccess.serff.com/sfa/home/SD,[],,[]
Liberty Life Assurance Company of Boston,65315.0,Group Disability,H11G.005 Combined Short Term and Long Term,Form,Closed - Approved,LMGM-130385121,44,130385121,SD,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=130385121,True,https://filingaccess.serff.com/sfa/home/SD,[],,[]
Liberty Life Assurance Company of Boston,65315.0,Group Hospital Indemnity,H14G.000 Health - Hospital Indemnity,Form,Closed - Disapproved,LMGM-130420114,44,130420114,SD,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=130420114,True,https://filingaccess.serff.com/sfa/home/SD,[],,[]
Liberty Life Assurance Company of Boston,65315.0,Group Hospital Indemnity,H14G.000 Health - Hospital Indemnity,Form,Closed - Approved,LMGM-130438965,44,130438965,SD,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=130438965,True,https://filingaccess.serff.com/sfa/home/SD,[],,[]
Liberty Life Assurance Company of Boston,65315.0,Group Hospital Indemnity,H14G.000 Health - Hospital Indemnity,Form,Closed - Disapproved,LMGM-130309734,44,130309734,SD,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=130309734,True,https://filingaccess.serff.com/sfa/home/SD,[],,[]
Liberty Life Assurance Company of Boston,65315.0,Individual Accident Program,H02I.000 Health - Accident Only,Form/Rate,Closed - Approved,LMGM-131058009,44,131058009,SD,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=131058009,True,https://filingaccess.serff.com/sfa/home/SD,[],,[]
Liberty Life Assurance Company of Boston,65315.0,LLACB Name & Address Change (2019),H11G.004 Other,Form,Closed - Approved,JEPT-131885977,44,131885977,SD,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=131885977,True,https://filingaccess.serff.com/sfa/home/SD,[],,[]
Liberty Life Assurance Company of Boston,65315.0,LLACB-ICI,H07I.001 Critical Illness,Form/Rate,Closed - Approved,PLIS-130429980,44,130429980,SD,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=130429980,True,https://filingaccess.serff.com/sfa/home/SD,[],,[]
Liberty Life Insurance Company,61492.0,LSM-LCADGC(6-98)SD and LSM-LCADGP(6-98)SD et al,H03G.000 Health - Accidental Death & Dismemberment,Form,Closed - Approved,LBLI-126722081,44,126722081,SD,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=126722081,True,https://filingaccess.serff.com/sfa/home/SD,[],,[]
Liberty Life Insurance Company,61492.0,LSM-LCADGC(6-98)SD-1 et al,H03G.000 Health - Accidental Death & Dismemberment,Form,Closed - Disapproved,LBLI-126535859,44,126535859,SD,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=126535859,True,https://filingaccess.serff.com/sfa/home/SD,[],,[]
Liberty Life Insurance Company,61492.0,Uniform Accidental Death App,H03I.000 Health - Accidental Death & Dismemberment,Form,Closed - Approved,LBLI-126305781,44,126305781,SD,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=126305781,True,https://filingaccess.serff.com/sfa/home/SD,[],,[]
Liberty Life Insurance Company,61492.0,Uniform Accidental Death App,H03G.000 Health - Accidental Death & Dismemberment,Form,Closed - Approved,LBLI-126305808,45,126305808,SD,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=126305808,True,https://filingaccess.serff.com/sfa/home/SD,[],,[]
Liberty National Life Insurance Company,65331.0,5MB - Critical Illness,H07I.001 Critical Illness,Form/Rate,Closed - Approved,AMLC-129734347,45,129734347,SD,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=129734347,True,https://filingaccess.serff.com/sfa/home/SD,[],,[]
Liberty National Life Insurance Company,65331.0,"Accident Protector Plus - HAJ, HAK, HAL",H02I.000 Health - Accident Only,Form/Rate,Closed - Approved,AMLC-127162327,45,127162327,SD,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=127162327,True,https://filingaccess.serff.com/sfa/home/SD,[],,[]
Liberty National Life Insurance Company,65331.0,Accidental Death Policy,H02I.000 Health - Accident Only,Form,Closed - Approved,AMLC-127792835,45,127792835,SD,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=127792835,True,https://filingaccess.serff.com/sfa/home/SD,[],,[]
Liberty National Life Insurance Company,65331.0,Appointed Actuary,H21.000 Health - Other,Form,Closed - Filed,AMLC-129826908,45,129826908,SD,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=129826908,True,https://filingaccess.serff.com/sfa/home/SD,[],,[]
Liberty National Life Insurance Company,65331.0,Appointed Actuary,H21.000 Health - Other,Form,Closed - Filed,AMLC-127182692,45,127182692,SD,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=127182692,True,https://filingaccess.serff.com/sfa/home/SD,[],,[]
Liberty National Life Insurance Company,65331.0,Appointed Actuary,H21.000 Health - Other,Form,Closed - Filed,AMLC-130154476,45,130154476,SD,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=130154476,True,https://filingaccess.serff.com/sfa/home/SD,[],,[]
Liberty National Life Insurance Company,65331.0,Cancer Policy - 5KNSD,H07I.002A Dread Disease - Cancer Only,Form,Closed - Approved,AMLC-129115305,45,129115305,SD,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=129115305,True,https://filingaccess.serff.com/sfa/home/SD,[],,[]
Liberty National Life Insurance Company,65331.0,Disclosure Statements,H15I.001 Health - Hospital/Surgical/Medical Expense,Form,Closed - Approved,AMLC-126225326,45,126225326,SD,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=126225326,True,https://filingaccess.serff.com/sfa/home/SD,[],,[]
Liberty National Life Insurance Company,65331.0,Intensive Care Protector,H08I.000 Health - Intensive Care - Limited Benefit,Form/Rate,Closed - Approved,AMLC-129644310,45,129644310,SD,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=129644310,True,https://filingaccess.serff.com/sfa/home/SD,[],,[]
Liberty National Life Insurance Company,65331.0,Limited Benefit Hospital and Surgical Expense Policy,H15I.001 Health - Hospital/Surgical/Medical Expense,Form/Rate,Closed - Approved,AMLC-126256302,45,126256302,SD,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=126256302,True,https://filingaccess.serff.com/sfa/home/SD,[],,[]
Liberty National Life Insurance Company,65331.0,Retiree Health Plan,H21.000 Health - Other,Form,Closed - Approved,AMLC-126121088,45,126121088,SD,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=126121088,True,https://filingaccess.serff.com/sfa/home/SD,[],,[]
Liberty National Life Insurance Company,65331.0,Supplemental Application for Fixed Indemnity Hospital Intensive Care Applicants Only,H21.000 Health - Other,Form,Closed - Approved,AMLC-129779227,45,129779227,SD,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=129779227,True,https://filingaccess.serff.com/sfa/home/SD,[],,[]
Liberty National Life Insurance Company,65331.0,Tri-Agency Federal Disclosure,H21.000 Health - Other,Form,Closed - Filed,AMLC-134241557,45,134241557,SD,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=134241557,True,https://filingaccess.serff.com/sfa/home/SD,[],,[]
Life Insurance Company of North America,65498.0,Accident Conversion Insurance,H02I.000 Health - Accident Only,Form,Closed - Approved,LONA-134249165,45,134249165,SD,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=134249165,True,https://filingaccess.serff.com/sfa/home/SD,[],,[]
Life Insurance Company of North America,65498.0,Accident Conversion Privilege,Group Health - Accident/Sickness,Form,Closed - Approved,WDCN-5CCQHX823/00-00/00-00/00,45,5CCQHX823/00,SD,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=5CCQHX823/00,True,https://filingaccess.serff.com/sfa/home/SD,[],,[]
Life Insurance Company of North America,65498.0,Accident Only,H02G.000 Health - Accident Only,Form,Closed - Approved,CCGN-130353945,45,130353945,SD,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=130353945,True,https://filingaccess.serff.com/sfa/home/SD,[],,[]
Life Insurance Company of North America,65498.0,Additional Benefits for Group Accident Policy form,H03G.000 Health - Accidental Death & Dismemberment,Form,Closed - Approved,USPH-6QKNZG906/00-00/00-00/00,45,6QKNZG906/00,SD,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=6QKNZG906/00,True,https://filingaccess.serff.com/sfa/home/SD,[],,[]
Life Insurance Company of North America,65498.0,Blanket Accident,H04.000 Health - Blanket Accident/Sickness,Form,Closed - Approved,CCGN-125044912,45,125044912,SD,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=125044912,True,https://filingaccess.serff.com/sfa/home/SD,[],,[]
Life Insurance Company of North America,65498.0,Blanket Accident,H04.000 Health - Blanket Accident/Sickness,Form,Closed - Approved,CCGN-128947459,45,128947459,SD,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=128947459,True,https://filingaccess.serff.com/sfa/home/SD,[],,[]
Life Insurance Company of North America,65498.0,Blanket Accident,H04.000 Health - Blanket Accident/Sickness,Form,Closed - Approved,CCGN-128422978,45,128422978,SD,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=128422978,True,https://filingaccess.serff.com/sfa/home/SD,[],,[]
Life Insurance Company of North America,65498.0,Blanket Accident,H04.000 Health - Blanket Accident/Sickness,Form,Closed - Approved,CCGN-129454942,45,129454942,SD,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=129454942,True,https://filingaccess.serff.com/sfa/home/SD,[],,[]
Life Insurance Company of North America,65498.0,Blanket Accident,H04.000 Health - Blanket Accident/Sickness,Form,Closed - Approved,CCGN-125391235,45,125391235,SD,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=125391235,True,https://filingaccess.serff.com/sfa/home/SD,[],,[]
Life Insurance Company of North America,65498.0,Blanket Accident,H04.000 Health - Blanket Accident/Sickness,Form,Closed - Approved,CCGN-130162877,45,130162877,SD,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=130162877,True,https://filingaccess.serff.com/sfa/home/SD,[],,[]
Life Insurance Company of North America,65498.0,Blanket Accident,H04.000 Health - Blanket Accident/Sickness,Form,Closed - Approved,CCGN-128789106,45,128789106,SD,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=128789106,True,https://filingaccess.serff.com/sfa/home/SD,[],,[]
Life Insurance Company of North America,65498.0,Blanket Accident,H04.000 Health - Blanket Accident/Sickness,Form,Closed - Approved,CCGN-126107556,45,126107556,SD,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=126107556,True,https://filingaccess.serff.com/sfa/home/SD,[],,[]
Life Insurance Company of North America,65498.0,Blanket Accident,H04.000 Health - Blanket Accident/Sickness,Form,Closed - Approved,CCGN-127103351,45,127103351,SD,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=127103351,True,https://filingaccess.serff.com/sfa/home/SD,[],,[]
Life Insurance Company of North America,65498.0,Blanket Accident Claim Provisions,H21.000 Health - Other,Form,Closed - Approved,USPH-6KKMF5739/00-00/00-00/00,45,6KKMF5739/00,SD,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=6KKMF5739/00,True,https://filingaccess.serff.com/sfa/home/SD,[],,[]
Life Insurance Company of North America,65498.0,Blanket Accident Insurance,H04.000 Health - Blanket Accident/Sickness,Form,Closed - Approved,CCGN-127615327,45,127615327,SD,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=127615327,True,https://filingaccess.serff.com/sfa/home/SD,[],,[]
Life Insurance Company of North America,65498.0,Blanket Accident Policy Forms,Group Health - Blanket Plan,Form,Closed - Approved,WDCN-5H8QGU039/00-00/00-00/00,45,5H8QGU039/00,SD,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=5H8QGU039/00,True,https://filingaccess.serff.com/sfa/home/SD,[],,[]
Life Insurance Company of North America,65498.0,CA Domestic Partner Rider,H21.000 Health - Other,Form,Closed - Approved,USPH-6EHJE3477/00-00/00-00/00,45,6EHJE3477/00,SD,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=6EHJE3477/00,True,https://filingaccess.serff.com/sfa/home/SD,[],,[]
Life Insurance Company of North America,65498.0,Cancer Exclusion Amendatory Rider,H07G.002A Dread Disease - Cancer Only,Form,Closed - Approved,USPH-6SBRAE113/00-00/00-00/00,45,6SBRAE113/00,SD,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=6SBRAE113/00,True,https://filingaccess.serff.com/sfa/home/SD,[],,[]
Life Insurance Company of North America,65498.0,Cancer Experimental Treatment Rider,H07G.002A Dread Disease - Cancer Only,Form,Closed - Approved,CCGN-126742456,45,126742456,SD,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=126742456,True,https://filingaccess.serff.com/sfa/home/SD,[],,[]
Life Insurance Company of North America,65498.0,Catastrophic Disability Benefit,H11G.005 Combined Short Term and Long Term,Form,Closed - Approved,CCGN-125096607,45,125096607,SD,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=125096607,True,https://filingaccess.serff.com/sfa/home/SD,[],,[]
Life Insurance Company of North America,65498.0,Critical Illness,H07G.001 Critical Illness,Form,Closed - Approved,CCGN-130353459,45,130353459,SD,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=130353459,True,https://filingaccess.serff.com/sfa/home/SD,[],,[]
Life Insurance Company of North America,65498.0,Critical Illness,H07G.001 Critical Illness,Form,Closed - Approved,CCGN-128751247,45,128751247,SD,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=128751247,True,https://filingaccess.serff.com/sfa/home/SD,[],,[]
Life Insurance Company of North America,65498.0,Disability,H11G.005 Combined Short Term and Long Term,Form,Closed - Disapproved,CCGN-132315325,45,132315325,SD,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=132315325,True,https://filingaccess.serff.com/sfa/home/SD,[],,[]
Life Insurance Company of North America,65498.0,Disability Income,H11G.005 Combined Short Term and Long Term,Form,Closed - Disapproved,LONA-134283118,45,134283118,SD,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=134283118,True,https://filingaccess.serff.com/sfa/home/SD,[],,[]
Life Insurance Company of North America,65498.0,Disability Income,H11G.005 Combined Short Term and Long Term,Form,Closed - Approved,LONA-133955284,45,133955284,SD,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=133955284,True,https://filingaccess.serff.com/sfa/home/SD,[],,[]
Life Insurance Company of North America,65498.0,Domestic Partner,Group Health - Rider,Form,Closed - Approved,USPH-5THLCK008/00-00/00-00/00,45,5THLCK008/00,SD,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=5THLCK008/00,True,https://filingaccess.serff.com/sfa/home/SD,[],,[]
Life Insurance Company of North America,65498.0,Electronic Beneficiary Designation Form,H21.000 Health - Other,Form,Closed - Approved,USPH-6R5PXV938/00-00/00-00/00,45,6R5PXV938/00,SD,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=6R5PXV938/00,True,https://filingaccess.serff.com/sfa/home/SD,[],,[]
Life Insurance Company of North America,65498.0,ERISA CLAIM FIDUCIARY,H03G.000 Health - Accidental Death & Dismemberment,Form,Closed - Approved,USPH-66NJB6638/00-00/00-00/00,45,66NJB6638/00,SD,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=66NJB6638/00,True,https://filingaccess.serff.com/sfa/home/SD,[],,[]
Life Insurance Company of North America,65498.0,Griup Critical Illness Benefits,H07G.001 Critical Illness,Form,Closed - Approved,CCGN-128822312,45,128822312,SD,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=128822312,True,https://filingaccess.serff.com/sfa/home/SD,[],,[]
Life Insurance Company of North America,65498.0,Group Accident,H02G.000 Health - Accident Only,Form,Closed - Disapproved,CCGN-125358786,45,125358786,SD,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=125358786,True,https://filingaccess.serff.com/sfa/home/SD,[],,[]
Life Insurance Company of North America,65498.0,Group Accident,H03G.000 Health - Accidental Death & Dismemberment,Form,Closed - Approved,CCGN-129617547,45,129617547,SD,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=129617547,True,https://filingaccess.serff.com/sfa/home/SD,[],,[]
Life Insurance Company of North America,65498.0,Group Accident,H03G.000 Health - Accidental Death & Dismemberment,Form,Closed - Approved,CCGN-125258440,45,125258440,SD,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=125258440,True,https://filingaccess.serff.com/sfa/home/SD,[],,[]
Life Insurance Company of North America,65498.0,Group Accident,H03G.000 Health - Accidental Death & Dismemberment,Form,Closed - Approved,CCGN-128341695,45,128341695,SD,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=128341695,True,https://filingaccess.serff.com/sfa/home/SD,[],,[]
Life Insurance Company of North America,65498.0,Group Accident,H03G.000 Health - Accidental Death & Dismemberment,Form,Closed - Approved,CCGN-129454935,45,129454935,SD,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=129454935,True,https://filingaccess.serff.com/sfa/home/SD,[],,[]
