Company Name,NAIC Company Code,Insurance Product Name,Sub Type Of Insurance,Filing Type,Filing Status,SERFF Tracking Number,Page Number,serf_num,state,page_url,form,auth_url,form_name,submission_date,flesch_reading_ease
"National Union Fire Insurance Company of Pittsburgh, Pa.",19445.0,Blanket Catastrophic Injury,H04.001 Student,Form/Rate,Closed - Closed Exempt,AGNY-127901440,81,127901440,SC,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=127901440,True,https://filingaccess.serff.com/sfa/home/SC,[],,[]
"National Union Fire Insurance Company of Pittsburgh, Pa.",19445.0,Blanket College Accident and Sickness,H04.001 Student,Form,Closed - Closed For Informational Purposes Only,AGDE-129115535,81,129115535,SC,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=129115535,True,https://filingaccess.serff.com/sfa/home/SC,[],,[]
"National Union Fire Insurance Company of Pittsburgh, Pa.",19445.0,Blanket College Accident and Sickness,H04.001 Student,Form,Closed - Approved,AGNY-128792699,81,128792699,SC,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=128792699,True,https://filingaccess.serff.com/sfa/home/SC,[],,[]
"National Union Fire Insurance Company of Pittsburgh, Pa.",19445.0,Blanket College Accident and Sickness,H04.001 Student,Form,Closed - Approved,AGDE-129535360,81,129535360,SC,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=129535360,True,https://filingaccess.serff.com/sfa/home/SC,[],,[]
"National Union Fire Insurance Company of Pittsburgh, Pa.",19445.0,Direct Marketing,H02G.000 Health - Accident Only,Form,Closed - Closed For Informational Purposes Only,AGDE-129445495,81,129445495,SC,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=129445495,True,https://filingaccess.serff.com/sfa/home/SC,[],,[]
"National Union Fire Insurance Company of Pittsburgh, Pa.",19445.0,Direct Marketing,H02G.000 Health - Accident Only,Form,Closed - Closed For Informational Purposes Only,AGDE-127019192,81,127019192,SC,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=127019192,True,https://filingaccess.serff.com/sfa/home/SC,[],,[]
"National Union Fire Insurance Company of Pittsburgh, Pa.",19445.0,Direct Marketing,H02G.000 Health - Accident Only,Form,Closed - Closed Exempt,AGDE-126791839,81,126791839,SC,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=126791839,True,https://filingaccess.serff.com/sfa/home/SC,[],,[]
"National Union Fire Insurance Company of Pittsburgh, Pa.",19445.0,Direct Marketing,H02G.000 Health - Accident Only,Form/Rate,Closed - Approved,AGDE-128644006,81,128644006,SC,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=128644006,True,https://filingaccess.serff.com/sfa/home/SC,[],,[]
"National Union Fire Insurance Company of Pittsburgh, Pa.",19445.0,Direct Marketing,H02G.000 Health - Accident Only,Form,Closed - Closed Exempt,AGDE-128973332,81,128973332,SC,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=128973332,True,https://filingaccess.serff.com/sfa/home/SC,[],,[]
"National Union Fire Insurance Company of Pittsburgh, Pa.",19445.0,Direct Marketing,H02I.000 Health - Accident Only,Form/Rate,Closed - Approved,AGDE-129054288,81,129054288,SC,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=129054288,True,https://filingaccess.serff.com/sfa/home/SC,[],,[]
"National Union Fire Insurance Company of Pittsburgh, Pa.",19445.0,Direct Marketing,H02I.000 Health - Accident Only,Form,Closed - Closed Exempt,AGDE-129357562,81,129357562,SC,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=129357562,True,https://filingaccess.serff.com/sfa/home/SC,[],,[]
"National Union Fire Insurance Company of Pittsburgh, Pa.",19445.0,Direct Marketing,H02I.000 Health - Accident Only,Form,Closed - Closed For Informational Purposes Only,AGDE-127029392,81,127029392,SC,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=127029392,True,https://filingaccess.serff.com/sfa/home/SC,[],,[]
"National Union Fire Insurance Company of Pittsburgh, Pa.",19445.0,Direct Marketing,H02I.000 Health - Accident Only,Form,Closed - Closed Exempt,AGDE-126509538,81,126509538,SC,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=126509538,True,https://filingaccess.serff.com/sfa/home/SC,[],,[]
"National Union Fire Insurance Company of Pittsburgh, Pa.",19445.0,Direct Marketing,H04.000 Health - Blanket Accident/Sickness,Form,Closed - Closed For Informational Purposes Only,AGDE-127015645,81,127015645,SC,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=127015645,True,https://filingaccess.serff.com/sfa/home/SC,[],,[]
"National Union Fire Insurance Company of Pittsburgh, Pa.",19445.0,Direct Marketing,H04.000 Health - Blanket Accident/Sickness,Form,Closed - Approved,AGDE-126571867,81,126571867,SC,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=126571867,True,https://filingaccess.serff.com/sfa/home/SC,[],,[]
"National Union Fire Insurance Company of Pittsburgh, Pa.",19445.0,Direct Marketing 0165-0645-0871,H02I.000 Health - Accident Only,Form/Rate,Closed - Approved,AGDE-131870713,81,131870713,SC,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=131870713,True,https://filingaccess.serff.com/sfa/home/SC,[],,[]
"National Union Fire Insurance Company of Pittsburgh, Pa.",19445.0,Direct Marketing 0165-0645-0871,H02I.000 Health - Accident Only,Form/Rate,Closed - Approved,AGDE-131871001,81,131871001,SC,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=131871001,True,https://filingaccess.serff.com/sfa/home/SC,[],,[]
"National Union Fire Insurance Company of Pittsburgh, Pa.",19445.0,Direct Marketing 0165-0645-0871,H07I.001 Critical Illness,Form/Rate,Closed - Approved,AGDE-132407924,81,132407924,SC,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=132407924,True,https://filingaccess.serff.com/sfa/home/SC,[],,[]
"National Union Fire Insurance Company of Pittsburgh, Pa.",19445.0,Educational Markets,H04.001 Student,Form/Rate,Closed - Approved,AGDE-129931394,81,129931394,SC,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=129931394,True,https://filingaccess.serff.com/sfa/home/SC,[],,[]
"National Union Fire Insurance Company of Pittsburgh, Pa.",19445.0,Educational Markets,H22.000 Student Health Insurance,Form/Rate,Closed - Approved as Amended,AGDE-130547374,81,130547374,SC,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=130547374,True,https://filingaccess.serff.com/sfa/home/SC,[],,[]
"National Union Fire Insurance Company of Pittsburgh, Pa.",19445.0,Emergency Sickness Rider/COB Rider filing,H04.000 Health - Blanket Accident/Sickness,Form,Closed - Closed Exempt,FRCS-128153561,81,128153561,SC,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=128153561,True,https://filingaccess.serff.com/sfa/home/SC,[],,[]
"National Union Fire Insurance Company of Pittsburgh, Pa.",19445.0,Group Accident,H02G.000 Health - Accident Only,Form,Closed - Closed Exempt,AGNY-128642920,81,128642920,SC,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=128642920,True,https://filingaccess.serff.com/sfa/home/SC,[],,[]
"National Union Fire Insurance Company of Pittsburgh, Pa.",19445.0,Occupational Accident,H04.000 Health - Blanket Accident/Sickness,Form,Closed - Closed Exempt,AGDE-126762980,81,126762980,SC,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=126762980,True,https://filingaccess.serff.com/sfa/home/SC,[],,[]
"National Union Fire Insurance Company of Pittsburgh, Pa.",19445.0,Occupational Accident,H04.000 Health - Blanket Accident/Sickness,Form,Closed - Closed Exempt,AGDE-126763050,81,126763050,SC,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=126763050,True,https://filingaccess.serff.com/sfa/home/SC,[],,[]
"National Union Fire Insurance Company of Pittsburgh, Pa.",19445.0,Specialty Markets,H02G.000 Health - Accident Only,Form,Closed - Closed Exempt,AGDE-130261975,81,130261975,SC,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=130261975,True,https://filingaccess.serff.com/sfa/home/SC,[],,[]
"National Union Fire Insurance Company of Pittsburgh, Pa.",19445.0,Specialty Markets,H04.000 Health - Blanket Accident/Sickness,Form,Closed - Closed Exempt,AGDE-126386670,81,126386670,SC,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=126386670,True,https://filingaccess.serff.com/sfa/home/SC,[],,[]
"National Union Fire Insurance Company of Pittsburgh, Pa.",19445.0,Specialty Markets,H04.000 Health - Blanket Accident/Sickness,Form,Closed - Closed For Informational Purposes Only,AGDE-128813106,81,128813106,SC,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=128813106,True,https://filingaccess.serff.com/sfa/home/SC,[],,[]
"National Union Fire Insurance Company of Pittsburgh, Pa.",19445.0,Specialty Markets,H04.000 Health - Blanket Accident/Sickness,Form,Closed - Closed For Informational Purposes Only,AGDE-126357900,81,126357900,SC,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=126357900,True,https://filingaccess.serff.com/sfa/home/SC,[],,[]
"National Union Fire Insurance Company of Pittsburgh, Pa.",19445.0,Specialty Markets,H04.000 Health - Blanket Accident/Sickness,Form/Rate,Closed - Closed Exempt,AGDE-128881017,81,128881017,SC,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=128881017,True,https://filingaccess.serff.com/sfa/home/SC,[],,[]
"National Union Fire Insurance Company of Pittsburgh, Pa.",19445.0,Specialty Markets,H04.000 Health - Blanket Accident/Sickness,Form,Closed - Closed For Informational Purposes Only,AGDE-127048117,81,127048117,SC,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=127048117,True,https://filingaccess.serff.com/sfa/home/SC,[],,[]
"National Union Fire Insurance Company of Pittsburgh, Pa.",19445.0,Specialty Markets,H04.000 Health - Blanket Accident/Sickness,Form,Closed - Closed Exempt,AGDE-126599159,81,126599159,SC,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=126599159,True,https://filingaccess.serff.com/sfa/home/SC,[],,[]
"National Union Fire Insurance Company of Pittsburgh, Pa.",19445.0,Specialty Markets,H04.000 Health - Blanket Accident/Sickness,Form/Rate,Closed - Approved,AGDE-129713205,81,129713205,SC,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=129713205,True,https://filingaccess.serff.com/sfa/home/SC,[],,[]
"National Union Fire Insurance Company of Pittsburgh, Pa.",19445.0,Specialty Markets,H04.000 Health - Blanket Accident/Sickness,Form,Closed - Closed Exempt,AGDE-130600223,81,130600223,SC,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=130600223,True,https://filingaccess.serff.com/sfa/home/SC,[],,[]
"National Union Fire Insurance Company of Pittsburgh, Pa.",19445.0,Specialty Markets,H04.000 Health - Blanket Accident/Sickness,Form/Rate,Closed - Closed Exempt,AGDE-130044618,81,130044618,SC,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=130044618,True,https://filingaccess.serff.com/sfa/home/SC,[],,[]
"National Union Fire Insurance Company of Pittsburgh, Pa.",19445.0,Specialty Markets,H04.000 Health - Blanket Accident/Sickness,Form,Closed - Closed For Informational Purposes Only,AGDE-128642453,81,128642453,SC,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=128642453,True,https://filingaccess.serff.com/sfa/home/SC,[],,[]
"National Union Fire Insurance Company of Pittsburgh, Pa.",19445.0,Specialty Markets,H04.000 Health - Blanket Accident/Sickness,Form,Closed - Closed For Informational Purposes Only,AGDE-127301600,81,127301600,SC,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=127301600,True,https://filingaccess.serff.com/sfa/home/SC,[],,[]
"National Union Fire Insurance Company of Pittsburgh, Pa.",19445.0,Specialty Markets,H04.000 Health - Blanket Accident/Sickness,Form,Closed - Closed For Informational Purposes Only,AGDE-127301636,81,127301636,SC,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=127301636,True,https://filingaccess.serff.com/sfa/home/SC,[],,[]
"National Union Fire Insurance Company of Pittsburgh, Pa.",19445.0,Specialty Markets,H02G.000 Health - Accident Only,Form,Closed - Closed Exempt,AGDE-131346808,81,131346808,SC,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=131346808,True,https://filingaccess.serff.com/sfa/home/SC,[],,[]
"National Union Fire Insurance Company of Pittsburgh, Pa.",19445.0,Specialty Markets,H02G.000 Health - Accident Only,Form,Closed - Closed Exempt,AGDE-131286833,81,131286833,SC,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=131286833,True,https://filingaccess.serff.com/sfa/home/SC,[],,[]
"National Union Fire Insurance Company of Pittsburgh, Pa.",19445.0,Specialty Markets,H04.000 Health - Blanket Accident/Sickness,Form,Closed - Closed Withdrawn,AGDE-127668069,81,127668069,SC,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=127668069,True,https://filingaccess.serff.com/sfa/home/SC,[],,[]
"National Union Fire Insurance Company of Pittsburgh, Pa.",19445.0,Specialty Markets,H04.000 Health - Blanket Accident/Sickness,Form,Closed - Closed For Informational Purposes Only,AGDE-127667732,81,127667732,SC,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=127667732,True,https://filingaccess.serff.com/sfa/home/SC,[],,[]
"National Union Fire Insurance Company of Pittsburgh, Pa.",19445.0,Specialty Markets,H04.000 Health - Blanket Accident/Sickness,Form,Closed - Closed For Informational Purposes Only,AGDE-127667281,81,127667281,SC,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=127667281,True,https://filingaccess.serff.com/sfa/home/SC,[],,[]
"National Union Fire Insurance Company of Pittsburgh, Pa.",19445.0,Specialty Markets,H04.000 Health - Blanket Accident/Sickness,Form,Closed - Closed For Informational Purposes Only,AGDE-128293940,81,128293940,SC,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=128293940,True,https://filingaccess.serff.com/sfa/home/SC,[],,[]
"National Union Fire Insurance Company of Pittsburgh, Pa.",19445.0,Specialty Markets,H04.000 Health - Blanket Accident/Sickness,Form,Closed - Closed Exempt,AGDE-131214030,81,131214030,SC,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=131214030,True,https://filingaccess.serff.com/sfa/home/SC,[],,[]
"National Union Fire Insurance Company of Pittsburgh, Pa.",19445.0,Specialty Markets,H04.000 Health - Blanket Accident/Sickness,Form,Closed - Closed For Informational Purposes Only,AGDE-127117645,81,127117645,SC,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=127117645,True,https://filingaccess.serff.com/sfa/home/SC,[],,[]
"National Union Fire Insurance Company of Pittsburgh, Pa.",19445.0,Specialty Markets,H04.000 Health - Blanket Accident/Sickness,Form,Closed - Closed For Informational Purposes Only,AGDE-126564723,81,126564723,SC,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=126564723,True,https://filingaccess.serff.com/sfa/home/SC,[],,[]
"National Union Fire Insurance Company of Pittsburgh, Pa.",19445.0,Specialty Markets,H04.000 Health - Blanket Accident/Sickness,Form,Closed - Closed For Informational Purposes Only,AGDE-127878039,81,127878039,SC,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=127878039,True,https://filingaccess.serff.com/sfa/home/SC,[],,[]
"National Union Fire Insurance Company of Pittsburgh, Pa.",19445.0,Specialty Markets,H04.000 Health - Blanket Accident/Sickness,Form,Closed - Closed For Informational Purposes Only,AGDE-127878024,81,127878024,SC,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=127878024,True,https://filingaccess.serff.com/sfa/home/SC,[],,[]
"National Union Fire Insurance Company of Pittsburgh, Pa.",19445.0,Specialty Markets,H04.000 Health - Blanket Accident/Sickness,Form,Closed - Closed For Informational Purposes Only,AGDE-128111783,81,128111783,SC,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=128111783,True,https://filingaccess.serff.com/sfa/home/SC,[],,[]
"National Union Fire Insurance Company of Pittsburgh, Pa.",19445.0,Specialty Markets,H04.000 Health - Blanket Accident/Sickness,Form/Rate,Closed - Approved as Amended,AGDE-131356797,81,131356797,SC,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=131356797,True,https://filingaccess.serff.com/sfa/home/SC,[],,[]
"National Union Fire Insurance Company of Pittsburgh, Pa.",19445.0,Specialty Markets,H04.000 Health - Blanket Accident/Sickness,Form,Closed - Closed For Informational Purposes Only,AGDE-127301605,81,127301605,SC,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=127301605,True,https://filingaccess.serff.com/sfa/home/SC,[],,[]
"National Union Fire Insurance Company of Pittsburgh, Pa.",19445.0,Specialty Markets,H04.000 Health - Blanket Accident/Sickness,Form/Rate,Closed - Closed Exempt,AGDE-127365286,81,127365286,SC,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=127365286,True,https://filingaccess.serff.com/sfa/home/SC,[],,[]
"National Union Fire Insurance Company of Pittsburgh, Pa.",19445.0,Specialty Markets,H04.000 Health - Blanket Accident/Sickness,Form,Closed - Closed For Informational Purposes Only,AGDE-126975294,81,126975294,SC,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=126975294,True,https://filingaccess.serff.com/sfa/home/SC,[],,[]
"National Union Fire Insurance Company of Pittsburgh, Pa.",19445.0,Specialty Markets,H04.000 Health - Blanket Accident/Sickness,Form,Closed - Closed For Informational Purposes Only,AGDE-126975326,81,126975326,SC,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=126975326,True,https://filingaccess.serff.com/sfa/home/SC,[],,[]
"National Union Fire Insurance Company of Pittsburgh, Pa.",19445.0,Specialty Markets 0165-0645-0871,H21.000 Health - Other,Form,Closed - Closed For Informational Purposes Only,AGDE-134093201,81,134093201,SC,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=134093201,True,https://filingaccess.serff.com/sfa/home/SC,[],,[]
"National Union Fire Insurance Company of Pittsburgh, Pa.",19445.0,Specialty Markets 0165-0645-0871,H21.000 Health - Other,Form,Closed - Closed Exempt,AGDE-133771885,81,133771885,SC,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=133771885,True,https://filingaccess.serff.com/sfa/home/SC,[],,[]
"National Union Fire Insurance Company of Pittsburgh, Pa.",19445.0,Specialty Markets 0165-0645-0871,H04.000 Health - Blanket Accident/Sickness,Form/Rate,Closed - Approved as Amended,AGDE-134074240,81,134074240,SC,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=134074240,True,https://filingaccess.serff.com/sfa/home/SC,[],,[]
"National Union Fire Insurance Company of Pittsburgh, Pa.",19445.0,Specialty Markets 0165-0645-0871,H02G.000 Health - Accident Only,Form,Closed - Closed Exempt,AGDE-132777551,81,132777551,SC,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=132777551,True,https://filingaccess.serff.com/sfa/home/SC,[],,[]
"National Union Fire Insurance Company of Pittsburgh, Pa.",19445.0,Specialty Markets 0165-0645-0871,H02G.000 Health - Accident Only,Form,Closed - Closed Exempt,AGDE-134518143,81,134518143,SC,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=134518143,True,https://filingaccess.serff.com/sfa/home/SC,[],,[]
"National Union Fire Insurance Company of Pittsburgh, Pa.",19445.0,Specialty Markets 0165-0645-0871,H04.000 Health - Blanket Accident/Sickness,Form,Closed - Closed Exempt,AGDE-132862716,81,132862716,SC,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=132862716,True,https://filingaccess.serff.com/sfa/home/SC,[],,[]
"National Union Fire Insurance Company of Pittsburgh, Pa.",19445.0,Universal,H02G.000 Health - Accident Only,Form,Closed - Closed Exempt,AGDE-129678995,81,129678995,SC,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=129678995,True,https://filingaccess.serff.com/sfa/home/SC,[],,[]
"National Union Fire Insurance Company of Pittsburgh, Pa.",19445.0,Universal,H02I.000 Health - Accident Only,Form,Closed - Closed Exempt,AGDE-129679010,82,129679010,SC,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=129679010,True,https://filingaccess.serff.com/sfa/home/SC,[],,[]
"National Union Fire Insurance Company of Pittsburgh, Pa.",19445.0,Universal,H21.000 Health - Other,Form,Closed - Closed Exempt,AGDE-129269659,82,129269659,SC,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=129269659,True,https://filingaccess.serff.com/sfa/home/SC,[],,[]
"National Union Fire Insurance Company of Pittsburgh, Pa.",19445.0,Universal,H21.000 Health - Other,Form,Closed - Approved,AGDE-129269497,82,129269497,SC,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=129269497,True,https://filingaccess.serff.com/sfa/home/SC,[],,[]
"National Union Fire Insurance Company Pittsburgh, PA",19445.0,Organ Transplant,H07G.002 Dread Disease,Form,Closed - Closed Exempt,AMGN-129185181,82,129185181,SC,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=129185181,True,https://filingaccess.serff.com/sfa/home/SC,[],,[]
"National Union Fire Insurance Company Pittsburgh, PA",19445.0,Specified Disease Organ Transplant,H07G.002 Dread Disease,Form,Closed - Closed Exempt,AMGN-130623817,82,130623817,SC,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=130623817,True,https://filingaccess.serff.com/sfa/home/SC,[],,[]
Nationwide Life Insurance Company,66869.0,2010 Dental Enhancement Riders,H10G.000 Health - Dental,Form,Closed - Closed Exempt,NWLC-126741815,82,126741815,SC,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=126741815,True,https://filingaccess.serff.com/sfa/home/SC,[],,[]
Nationwide Life Insurance Company,66869.0,2014 Stop Loss,H12.004 Self-Funded Health Plan,Form,Closed - Closed Exempt,NWLC-129676339,82,129676339,SC,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=129676339,True,https://filingaccess.serff.com/sfa/home/SC,[],,[]
Nationwide Life Insurance Company,66869.0,ACA Filing,H04.001 Student,Form/Rate,Closed - Approved,NWLC-128909057,82,128909057,SC,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=128909057,True,https://filingaccess.serff.com/sfa/home/SC,[],,[]
Nationwide Life Insurance Company,66869.0,American Workers Association 2023,H17G.000 Health - Prescription Drug,Form,Closed - Closed For Informational Purposes Only,NWLC-133784764,82,133784764,SC,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=133784764,True,https://filingaccess.serff.com/sfa/home/SC,[],,[]
Nationwide Life Insurance Company,66869.0,Banksite Accident Only,Group Accident or Accidental Death and Dismemberment,Form,Closed - Closed Exempt,NWLC-125184501,82,125184501,SC,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=125184501,True,https://filingaccess.serff.com/sfa/home/SC,[],,[]
Nationwide Life Insurance Company,66869.0,Banksite Combined HOI and Accident,Group Comprehensive Major Medical,Form,Closed - Closed Exempt,NWLC-125184928,82,125184928,SC,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=125184928,True,https://filingaccess.serff.com/sfa/home/SC,[],,[]
Nationwide Life Insurance Company,66869.0,Banksite Hospital only,Group Hospital(expense or indemnity),Form,Closed - Closed Exempt,NWLC-125187217,82,125187217,SC,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=125187217,True,https://filingaccess.serff.com/sfa/home/SC,[],,[]
Nationwide Life Insurance Company,66869.0,Blanket Accident (Life & Health),H04.000 Health - Blanket Accident/Sickness,Form,Closed - Closed Exempt,SCTT-132010054,82,132010054,SC,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=132010054,True,https://filingaccess.serff.com/sfa/home/SC,[],,[]
Nationwide Life Insurance Company,66869.0,Blanket Accident 2010,H04.000 Health - Blanket Accident/Sickness,Form,Closed - Closed Exempt,NWLC-126991220,82,126991220,SC,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=126991220,True,https://filingaccess.serff.com/sfa/home/SC,[],,[]
Nationwide Life Insurance Company,66869.0,Blanket Accident 2010-C,H04.000 Health - Blanket Accident/Sickness,Form,Closed - Closed Exempt,NWLC-126675502,82,126675502,SC,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=126675502,True,https://filingaccess.serff.com/sfa/home/SC,[],,[]
Nationwide Life Insurance Company,66869.0,Blanket Accident 2016,H04.000 Health - Blanket Accident/Sickness,Form/Rate,Closed - Approved,NWLC-130610438,82,130610438,SC,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=130610438,True,https://filingaccess.serff.com/sfa/home/SC,[],,[]
Nationwide Life Insurance Company,66869.0,Blanket Accident 2017 Rider,H04.000 Health - Blanket Accident/Sickness,Form,Closed - Closed Exempt,NWLC-131193595,82,131193595,SC,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=131193595,True,https://filingaccess.serff.com/sfa/home/SC,[],,[]
Nationwide Life Insurance Company,66869.0,Blanket Accident Amendment 2018,H04.000 Health - Blanket Accident/Sickness,Form/Rate,Closed - Approved,NWLC-131350762,82,131350762,SC,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=131350762,True,https://filingaccess.serff.com/sfa/home/SC,[],,[]
Nationwide Life Insurance Company,66869.0,Blanket Accident Extended Dental Rider,H04.000 Health - Blanket Accident/Sickness,Form,Closed - Closed Exempt,NWLC-127626175,82,127626175,SC,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=127626175,True,https://filingaccess.serff.com/sfa/home/SC,[],,[]
Nationwide Life Insurance Company,66869.0,Blanket Accident Riders 2010 (PSR & CRM),H04.000 Health - Blanket Accident/Sickness,Form,Closed - Closed Exempt,NWLC-127036319,82,127036319,SC,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=127036319,True,https://filingaccess.serff.com/sfa/home/SC,[],,[]
Nationwide Life Insurance Company,66869.0,Blanket Accident- Concussion Rider 2018,H04.000 Health - Blanket Accident/Sickness,Form/Rate,Closed - Approved,NWLC-131568929,82,131568929,SC,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=131568929,True,https://filingaccess.serff.com/sfa/home/SC,[],,[]
Nationwide Life Insurance Company,66869.0,Blanket Amendment- Life & Dental,H10G.000 Health - Dental,Form,Closed - Closed Exempt,NWLC-127834394,82,127834394,SC,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=127834394,True,https://filingaccess.serff.com/sfa/home/SC,[],,[]
Nationwide Life Insurance Company,66869.0,Bloom Benefit Association Filing 2020,H17G.000 Health - Prescription Drug,Form,Closed - Closed For Informational Purposes Only,NWLC-132490648,82,132490648,SC,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=132490648,True,https://filingaccess.serff.com/sfa/home/SC,[],,[]
Nationwide Life Insurance Company,66869.0,Ca$hBack (Accident),H02G.000 Health - Accident Only,Form/Rate,Closed - Closed Exempt,NWLC-129940449,82,129940449,SC,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=129940449,True,https://filingaccess.serff.com/sfa/home/SC,[],,[]
Nationwide Life Insurance Company,66869.0,Ca$hBack (HOI),H14G.000 Health - Hospital Indemnity,Form/Rate,Closed - Closed Exempt,NWLC-129940626,82,129940626,SC,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=129940626,True,https://filingaccess.serff.com/sfa/home/SC,[],,[]
Nationwide Life Insurance Company,66869.0,Cashback -NWEE - Informational Filing,H02G.000 Health - Accident Only,Form,Closed - Closed For Informational Purposes Only,NWLC-126742237,82,126742237,SC,https://filingaccess.serff.com/sfa/search/filingSummary.xhtml?filingId=126742237,True,https://filingaccess.serff.com/sfa/home/SC,[],,[]
